Event_name,Event_Location,Event_Date,Event_url,Event_Fighter_name,Event_Fighter_Outcome,Event_Fighter_KD,Event_Fighter_STR,Event_Fighter_TD,Event_Fighter_SUB,Event_Fighter_Weight_Class,Event_Fighter_Round,Event_Fighter_Method,Event_Fighter_Method_note,Event_Fighter_Time
UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",2-Jul-22,http://ufcstats.com/event-details/4a9e305633f3ef47,Dricus Du Plessis,win,0,113,0,0,Middleweight,3,U-DEC,,5:00
UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",2-Jul-22,http://ufcstats.com/event-details/4a9e305633f3ef47,Brad Tavares,,0,82,0,0,Middleweight,3,U-DEC,,5:00
UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",2-Jul-22,http://ufcstats.com/event-details/4a9e305633f3ef47,Andre Muniz,win,0,17,4,0,Middleweight,3,U-DEC,,5:00
UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",2-Jul-22,http://ufcstats.com/event-details/4a9e305633f3ef47,Uriah Hall,,0,6,0,0,Middleweight,3,U-DEC,,5:00
UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",2-Jul-22,http://ufcstats.com/event-details/4a9e305633f3ef47,Maycee Barber,win,0,63,0,0,Women's Flyweight,3,U-DEC,,5:00
UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",2-Jul-22,http://ufcstats.com/event-details/4a9e305633f3ef47,Jessica Eye,,0,35,1,0,Women's Flyweight,3,U-DEC,,5:00
UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",2-Jul-22,http://ufcstats.com/event-details/4a9e305633f3ef47,Julija Stoliarenko,win,0,6,1,1,Women's Bantamweight,1,SUB,Armbar,0:42
UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",2-Jul-22,http://ufcstats.com/event-details/4a9e305633f3ef47,Jessica-Rose Clark,,0,9,0,0,Women's Bantamweight,1,SUB,Armbar,0:42
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Mateusz Gamrot,win,0,81,6,0,Lightweight,5,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Arman Tsarukyan,,1,95,1,0,Lightweight,5,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Shavkat Rakhmonov,win,0,19,2,1,Welterweight,2,SUB,Guillotine Choke,4:58
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Neil Magny,,0,11,0,0,Welterweight,2,SUB,Guillotine Choke,4:58
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Josh Parisian,win,0,42,3,0,Heavyweight,2,KO/TKO,Punches,3:04
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Alan Baudot,,1,49,0,0,Heavyweight,2,KO/TKO,Punches,3:04
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Thiago Moises,win,0,3,1,1,Lightweight,1,SUB,Rear Naked Choke,3:05
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Christos Giagos,,0,2,0,0,Lightweight,1,SUB,Rear Naked Choke,3:05
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Umar Nurmagomedov,win,0,74,3,0,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Nate Maness,,0,2,0,0,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Chris Curtis,win,0,109,0,0,Middleweight,3,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Rodolfo Vieira,,0,86,0,0,Middleweight,3,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Carlos Ulberg,win,1,15,0,0,Light Heavyweight,1,KO/TKO,Punches,1:15
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Tafon Nchukwi,,0,3,0,0,Light Heavyweight,1,KO/TKO,Punches,1:15
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Shayilan Nuerdanbieke,win,1,47,3,0,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,TJ Brown,,0,42,1,4,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Sergey Morozov,win,0,68,2,0,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Raulian Paiva,,0,63,1,0,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Cody Durden,win,1,23,0,0,Flyweight,1,KO/TKO,Punch,1:08
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,JP Buys,,0,7,0,0,Flyweight,1,KO/TKO,Punch,1:08
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Mario Bautista,win,0,6,2,1,Bantamweight,1,SUB,Rear Naked Choke,2:27
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Brian Kelleher,,0,2,0,0,Bantamweight,1,SUB,Rear Naked Choke,2:27
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Vanessa Demopoulos,win,0,66,1,0,Women's Strawweight,3,S-DEC,,5:00
UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",25-Jun-22,http://ufcstats.com/event-details/eb42d4febfafefd1,Jinh Yu Frey,,0,62,0,0,Women's Strawweight,3,S-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Josh Emmett,win,0,107,0,0,Featherweight,5,S-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Calvin Kattar,,0,130,0,0,Featherweight,5,S-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Kevin Holland,win,0,36,0,1,Welterweight,2,SUB,D'Arce Choke,1:28
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Tim Means,,0,21,2,0,Welterweight,2,SUB,D'Arce Choke,1:28
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Joaquin Buckley,win,2,27,0,0,Middleweight,2,KO/TKO,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Albert Duraev,,0,10,2,0,Middleweight,2,KO/TKO,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Damir Ismagulov,win,0,79,0,0,Lightweight,3,S-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Guram Kutateladze,,0,78,1,0,Lightweight,3,S-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Gregory Rodrigues,win,3,49,0,0,Middleweight,1,KO/TKO,Punch,3:18
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Julian Marquez,,0,13,0,0,Middleweight,1,KO/TKO,Punch,3:18
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Adrian Yanez,win,1,35,0,0,Bantamweight,1,KO/TKO,Punches,3:49
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Tony Kelley,,0,20,0,0,Bantamweight,1,KO/TKO,Punches,3:49
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Natalia Silva,win,0,96,2,0,Women's Flyweight,3,U-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Jasmine Jasudavicius,,0,31,0,0,Women's Flyweight,3,U-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Jeremiah Wells,win,1,7,0,0,Welterweight,1,KO/TKO,Punch,1:34
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Court McGee,,0,3,0,0,Welterweight,1,KO/TKO,Punch,1:34
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Ricardo Ramos,win,1,4,0,0,Featherweight,1,KO/TKO,Spinning Back Elbow,1:12
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Danny Chavez,,0,3,0,0,Featherweight,1,KO/TKO,Spinning Back Elbow,1:12
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Maria Oliveira,win,0,96,2,0,Women's Strawweight,3,S-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Gloria de Paula,,0,105,2,0,Women's Strawweight,3,S-DEC,,5:00
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Cody Stamann,win,1,27,0,0,Bantamweight,1,KO/TKO,Punches,0:59
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Eddie Wineland,,0,3,0,0,Bantamweight,1,KO/TKO,Punches,0:59
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Phil Hawes,win,1,118,1,0,Middleweight,2,KO/TKO,Elbows,4:25
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Deron Winn,,0,32,0,0,Middleweight,2,KO/TKO,Elbows,4:25
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Roman Dolidze,win,2,8,0,0,Middleweight,1,KO/TKO,Knee,1:13
UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",18-Jun-22,http://ufcstats.com/event-details/a0a680fe2f6cc8e6,Kyle Daukaus,,0,4,0,0,Middleweight,1,KO/TKO,Knee,1:13
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Jiri Prochazka,win,0,120,0,1,Light Heavyweight,5,SUB,Rear Naked Choke,4:32
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Glover Teixeira,,0,111,5,1,Light Heavyweight,5,SUB,Rear Naked Choke,4:32
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Valentina Shevchenko,win,0,77,3,1,Women's Flyweight,5,S-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Taila Santos,,0,55,3,3,Women's Flyweight,5,S-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Zhang Weili,win,1,69,3,0,Women's Strawweight,2,KO/TKO,Spinning Back Fist,2:28
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Joanna Jedrzejczyk,,0,43,0,0,Women's Strawweight,2,KO/TKO,Spinning Back Fist,2:28
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Jake Matthews,win,1,47,0,0,Welterweight,2,KO/TKO,Punch,2:24
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Andre Fialho,,0,18,0,0,Welterweight,2,KO/TKO,Punch,2:24
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Jack Della Maddalena,win,1,18,0,0,Welterweight,1,KO/TKO,Punch,2:32
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Ramazan Emeev,,0,7,1,1,Welterweight,1,KO/TKO,Punch,2:32
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Josh Culibao,win,2,51,0,0,Featherweight,3,S-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,SeungWoo Choi,,0,46,1,0,Featherweight,3,S-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Maheshate,win,2,7,0,0,Lightweight,1,KO/TKO,Punch,1:14
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Steve Garcia,,0,7,0,0,Lightweight,1,KO/TKO,Punch,1:14
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Brendan Allen,win,0,45,2,0,Middleweight,3,U-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Jacob Malkoun,,0,33,7,0,Middleweight,3,U-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Kyung Ho Kang,win,0,100,0,0,Bantamweight,3,U-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Batgerel Danaa,,0,109,0,0,Bantamweight,3,U-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Silvana Gomez Juarez,win,1,8,0,0,Women's Strawweight,1,KO/TKO,Punches,1:22
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Liang Na,,0,4,0,0,Women's Strawweight,1,KO/TKO,Punches,1:22
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Joselyne Edwards,win,0,164,0,0,Women's Featherweight,3,U-DEC,,5:00
UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",11-Jun-22,http://ufcstats.com/event-details/3a24769a4855040a,Ramona Pascual,,0,63,1,0,Women's Featherweight,3,U-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Alexander Volkov,win,0,21,0,0,Heavyweight,1,KO/TKO,Punches,2:12
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Jairzinho Rozenstruik,,0,6,0,0,Heavyweight,1,KO/TKO,Punches,2:12
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Movsar Evloev,win,0,68,9,0,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Dan Ige,,0,42,0,0,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Lucas Almeida,win,2,75,0,0,Featherweight,3,KO/TKO,Punches,0:55
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Michael Trizano,,1,31,0,0,Featherweight,3,KO/TKO,Punches,0:55
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Karine Silva,win,0,17,1,1,Women's Flyweight,1,SUB,D'Arce Choke,4:55
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Poliana Botelho,,0,19,0,0,Women's Flyweight,1,SUB,D'Arce Choke,4:55
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Ode Osbourne,win,1,7,0,0,Flyweight,1,KO/TKO,Punch,1:01
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Zarrukh Adashev,,0,7,0,0,Flyweight,1,KO/TKO,Punch,1:01
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Alonzo Menifield,win,0,19,2,0,Light Heavyweight,1,KO/TKO,Elbows,4:40
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Askar Mozharov,,0,2,0,0,Light Heavyweight,1,KO/TKO,Elbows,4:40
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Karolina Kowalkiewicz,win,0,82,0,2,Women's Strawweight,2,SUB,Rear Naked Choke,4:01
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Felice Herrig,,0,55,0,0,Women's Strawweight,2,SUB,Rear Naked Choke,4:01
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Joe Solecki,win,0,33,1,3,Lightweight,3,M-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Alex Da Silva,,1,35,0,0,Lightweight,3,M-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Damon Jackson,win,0,32,2,1,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Dan Argueta,,0,27,1,0,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Benoit Saint Denis,win,0,8,3,2,Lightweight,2,SUB,Rear Naked Choke,1:32
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Niklas Stolze,,0,11,0,1,Lightweight,2,SUB,Rear Naked Choke,1:32
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Tony Gravely,win,1,5,0,0,Bantamweight,1,KO/TKO,Punch,1:08
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Johnny Munoz,,0,2,0,0,Bantamweight,1,KO/TKO,Punch,1:08
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Jeff Molina,win,0,56,0,0,Flyweight,3,S-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Zhalgas Zhumagulov,,0,37,2,0,Flyweight,3,S-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Rinat Fakhretdinov,win,0,45,5,0,Welterweight,3,U-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Andreas Michailidis,,0,18,0,0,Welterweight,3,U-DEC,,5:00
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,Erin Blanchfield,win,0,48,0,1,Women's Flyweight,2,SUB,Guillotine Choke,2:38
UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",4-Jun-22,http://ufcstats.com/event-details/57591bbf1623574e,JJ Aldrich,,0,32,2,0,Women's Flyweight,2,SUB,Guillotine Choke,2:38
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Ketlen Vieira,win,0,85,1,1,Women's Bantamweight,5,S-DEC,,5:00
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Holly Holm,,0,96,0,0,Women's Bantamweight,5,S-DEC,,5:00
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Michel Pereira,win,0,110,0,0,Welterweight,3,S-DEC,,5:00
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Santiago Ponzinibbio,,0,105,1,0,Welterweight,3,S-DEC,,5:00
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Chidi Njokuani,win,1,14,0,1,Middleweight,1,KO/TKO,Elbow,4:48
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Dusko Todorovic,,0,5,2,0,Middleweight,1,KO/TKO,Elbow,4:48
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Tabatha Ricci,win,0,33,5,0,Women's Strawweight,3,U-DEC,,5:00
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Polyana Viana,,0,36,0,0,Women's Strawweight,3,U-DEC,,5:00
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,JunYong Park,win,0,105,0,0,Middleweight,3,S-DEC,,5:00
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Eryk Anders,,0,65,3,0,Middleweight,3,S-DEC,,5:00
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Joseph Holmes,win,1,16,1,1,Middleweight,1,SUB,Rear Naked Choke,1:04
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Alen Amedovski,,0,1,0,0,Middleweight,1,SUB,Rear Naked Choke,1:04
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Jailton Almeida,win,0,18,1,1,Heavyweight,1,SUB,Rear Naked Choke,4:35
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Parker Porter,,0,0,0,0,Heavyweight,1,SUB,Rear Naked Choke,4:35
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Uros Medic,win,2,47,0,0,Lightweight,2,KO/TKO,Punch,3:05
UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",21-May-22,http://ufcstats.com/event-details/a6c32678efd4f434,Omar Morales,,0,33,0,0,Lightweight,2,KO/TKO,Punch,3:05
